Legal Entity,Deal Name,Deal Currency,Position,Issuer Name,Issuer Currency,Security Name,Security ID,Security Currency,Security Type,Secondary Security Identifier,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (Fjordvik Wind HoldCo LLC (Fjordvik Wind (Equity))),NI V US C LP,USD,NI V US C LP (Fjordvik Wind HoldCo LLC (Fjordvik Wind (Equity))),15595,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Fjordvik Wind QFPF LLC (Equity (Fjordvik Wind))),NI V US C LP,USD,NI V US C LP (NI V Fjordvik Wind QFPF LLC (Equity (Fjordvik Wind))),15651,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Energy DevCo QFPF LLC (Firnwind Cravenhill) (Equity)),NI V US C LP,USD,NI V US C LP (NI V Energy DevCo QFPF LLC (Firnwind Cravenhill) (Equity)),18441,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Energy Storage DevCo QFPF LLC (Barnhill Recycle (Equity))),NI V US C LP,USD,NI V US C LP (NI V Energy Storage DevCo QFPF LLC (Barnhill Recycle (Equity))),25148,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Energy Storage DevCo QFPF LLC (Thistlebank (Equity))),NI V US C LP,USD,NI V US C LP (NI V Energy Storage DevCo QFPF LLC (Thistlebank (Equity))),15615,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Ampelos QFPF LLC (Ampelos BESS (Equity))),NI V US C LP,USD,NI V US C LP (NI V Ampelos QFPF LLC (Ampelos BESS (Equity))),15782,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Master DevCo Recycle (Equity)),NI V US C LP,USD,NI V US C LP (NI V Master DevCo Recycle (Equity)),19676,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Offshore DevCo QFPF LLC (California North Floating (Equity))),NI V US C LP,USD,NI V US C LP (NI V Offshore DevCo QFPF LLC (California North Floating (Equity))),15893,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Offshore DevCo QFPF LLC (Heatherfield (Equity))),NI V US C LP,USD,NI V US C LP (NI V Offshore DevCo QFPF LLC (Heatherfield (Equity))),19769,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Agatestone Grove 2 QFPF LLC (Agatestone Grove II (Equity))),NI V US C LP,USD,NI V US C LP (NI V Agatestone Grove 2 QFPF LLC (Agatestone Grove II (Equity))),15583,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Agatestone Grove QFPF LLC (Agatestone Grove 1 (Equity))),NI V US C LP,USD,NI V US C LP (NI V Agatestone Grove QFPF LLC (Agatestone Grove 1 (Equity))),15586,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Firnwind Cravenhill QFPF LLC (Firnwind Cravenhill (Equity))),NI V US C LP,USD,NI V US C LP (NI V Firnwind Cravenhill QFPF LLC (Firnwind Cravenhill (Equity))),15371,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Foxglove QFPF LLC (Aalvik Garden (Equity))),NI V US C LP,USD,NI V US C LP (NI V Foxglove QFPF LLC (Aalvik Garden (Equity))),20257,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Foxglove QFPF LLC (Talitha Stenvik (Equity))),NI V US C LP,USD,NI V US C LP (NI V Foxglove QFPF LLC (Talitha Stenvik (Equity))),20255,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Foxglove QFPF LLC (Chrysolite (Equity))),NI V US C LP,USD,NI V US C LP (NI V Foxglove QFPF LLC (Chrysolite (Equity))),20256,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Foxglove QFPF LLC (Foxglove (Equity))),NI V US C LP,USD,NI V US C LP (NI V Foxglove QFPF LLC (Foxglove (Equity))),15604,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (NI V Foxglove QFPF LLC (Foxglove (Funding Loan))),NI V US C LP,USD,NI V US C LP (NI V Foxglove QFPF LLC (Foxglove (Funding Loan))),21053,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (Ampelos HoldCo LLC (Ampelos (Equity))),NI V US C LP,USD,NI V US C LP (Ampelos HoldCo LLC (Ampelos (Equity))),15591,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (Pavo Renewables Inc. (Pavo Renewables (Equity))),NI V US C LP,USD,NI V US C LP (Pavo Renewables Inc. (Pavo Renewables (Equity))),15618,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (Diphda Solar DevCo II LLC (Diphda Solar II (Equity))),NI V US C LP,USD,NI V US C LP (Diphda Solar DevCo II LLC (Diphda Solar II (Equity))),15599,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (RECYCLE - US LPs (Equity)),NI V US C LP,USD,NI V US C LP (RECYCLE - US LPs (Equity)),19180,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (Firnwind Cravenhill TopCo LLC (Equity)),NI V US C LP,USD,NI V US C LP (Firnwind Cravenhill TopCo LLC (Equity)),19959,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,NI V US C LP (Heatherfield NI Holdings LLC(Equity)),NI V US C LP,USD,NI V US C LP (Heatherfield NI Holdings LLC(Equity)),16659,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,Nordvik Infrastructure V US C LP (Storage Portfolio II LLC (US Battery (Equity))),Nordvik Infrastructure V US C LP,USD,Nordvik Infrastructure V US C LP (Storage Portfolio II LLC (US Battery (Equity))),18402,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US C LP,USD,Nordvik Infrastructure V US C LP (Storage Portfolio II LLC (US Battery (Funding Loan))),Nordvik Infrastructure V US C LP,USD,Nordvik Infrastructure V US C LP (Storage Portfolio II LLC (US Battery (Funding Loan))),21054,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (California North Floating (equity)),NI V US D LP - USD,USD,NI V US D LP - USD (California North Floating (equity)),19038,EUR,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (NI V Fjordvik Wind Non-QFPF Inc. (Fjordvik Wind (Equity))),NI V US D LP - USD,USD,NI V US D LP - USD (NI V Fjordvik Wind Non-QFPF Inc. (Fjordvik Wind (Equity))),16685,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (NI V Energy Storage DevCo Non-QFPF Inc. (RECYCLE - US LPs (Equity))),NI V US D LP - USD,USD,NI V US D LP - USD (NI V Energy Storage DevCo Non-QFPF Inc. (RECYCLE - US LPs (Equity))),21049,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (NI V Ampelos Non-QFPF Inc (Ampelos (Equity)),NI V US D LP - USD,USD,NI V US D LP - USD (NI V Ampelos Non-QFPF Inc (Ampelos (Equity)),16683,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (NI V Ampelos Non-QFPF Inc (Ampelos BESS (Equity))),NI V US D LP - USD,USD,NI V US D LP - USD (NI V Ampelos Non-QFPF Inc (Ampelos BESS (Equity))),16695,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (NI V Master DevCo Recycle (Equity)),NI V US D LP - USD,USD,NI V US D LP - USD (NI V Master DevCo Recycle (Equity)),25442,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (NI V Offshore DevCo Non-QFPF Inc (Diphda Solar II (Equity))),NI V US D LP - USD,USD,NI V US D LP - USD (NI V Offshore DevCo Non-QFPF Inc (Diphda Solar II (Equity))),16687,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (NI V Agatestone Grove Non-QFPF Inc (Agatestone Grove 1 (Equity))),NI V US D LP - USD,USD,NI V US D LP - USD (NI V Agatestone Grove Non-QFPF Inc (Agatestone Grove 1 (Equity))),15587,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (NI V Firnwind Cravenhill Non-QFPF Inc. (Firnwind Cravenhill (Equity))),NI V US D LP - USD,USD,NI V US D LP - USD (NI V Firnwind Cravenhill Non-QFPF Inc. (Firnwind Cravenhill (Equity))),15372,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (NI V Foxglove Non-QFPF Inc (Foxglove (Equity))),NI V US D LP - USD,USD,NI V US D LP - USD (NI V Foxglove Non-QFPF Inc (Foxglove (Equity))),16676,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (NI V Heatherfield Non-QFPF Inc (Heatherfield (Equity)),NI V US D LP - USD,USD,NI V US D LP - USD (NI V Heatherfield Non-QFPF Inc (Heatherfield (Equity)),18436,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (NI V US D LP (Larchmere) (Equity)),NI V US D LP - USD,USD,NI V US D LP - USD (NI V US D LP (Larchmere) (Equity)),19870,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (Pavo Renewables ((Equity)),NI V US D LP - USD,USD,NI V US D LP - USD (Pavo Renewables ((Equity)),19106,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (RECYCLE - US LPs (Equity)),NI V US D LP - USD,USD,NI V US D LP - USD (RECYCLE - US LPs (Equity)),21050,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,NI V US D LP - USD (Storage Portfolio II LLC (US Battery (Equity))),NI V US D LP - USD,USD,NI V US D LP - USD (Storage Portfolio II LLC (US Battery (Equity))),16688,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US D LP - USD,USD,Nordvik Infrastructure V US D LP (NI V Agatestone Grove 2 Non-QFPF Inc (Agatestone Grove II (Equity))),Nordvik Infrastructure V US D LP,USD,Nordvik Infrastructure V US D LP (NI V Agatestone Grove 2 Non-QFPF Inc (Agatestone Grove II (Equity))),16674,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone Grove I - Equity),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone Grove I - Equity),12267,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone Grove I - Loan),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone Grove I - Loan),12268,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (NI V US D LP (Barnhill Recycle (Equity))),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (NI V US D LP (Barnhill Recycle (Equity))),25146,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (NI V US D LP (Agatestone Grove 1 (Equity))),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (NI V US D LP (Agatestone Grove 1 (Equity))),20293,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (NI V US D LP (RECYCLE - US LPs (Equity))),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (NI V US D LP (RECYCLE - US LPs (Equity))),21048,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (NI V US D LP (Heatherfield (Equity))),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (NI V US D LP (Heatherfield (Equity))),19770,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (NI V US Non-QFPF EUR Blocker SCSp - USD (Heatherfield(Equity))),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (NI V US Non-QFPF EUR Blocker SCSp - USD (Heatherfield(Equity))),18122,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Aalvik Garden (Equity)),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Aalvik Garden (Equity)),20254,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Aalvik Garden (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Aalvik Garden (Funding Loan)),20247,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Talitha Stenvik (Equity)),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Talitha Stenvik (Equity)),20252,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Talitha Stenvik (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Talitha Stenvik (Funding Loan)),20245,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Chrysolite (Equity)),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Chrysolite (Equity)),20253,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Chrysolite (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Chrysolite (Funding Loan)),20248,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Heatherfield (Equity)),NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp - USD (Heatherfield (Equity)),19221,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Larchmere (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Larchmere (Equity)),19659,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (California (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (California (Funding Loan)),12731,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (California North Floating (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (California North Floating (Equity)),15895,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Fjordvik Wind (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Fjordvik Wind (Equity)),15596,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Fjordvik Wind (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Fjordvik Wind (Funding Loan)),13288,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (NI V Master DevCo Recycle (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (NI V Master DevCo Recycle (Equity)),19677,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (NI V US Non-QFPF EUR Blocker SCSp - USD (Heatherfield(Funding loan))),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (NI V US Non-QFPF EUR Blocker SCSp - USD (Heatherfield(Funding loan))),16647,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Ampelos (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Ampelos (Equity)),13445,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Ampelos (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Ampelos (Funding Loan)),12584,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Ampelos BESS (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Ampelos BESS (Equity)),15779,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Pavo Wind (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Pavo Wind (Equity)),15788,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Pavo Wind (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Pavo Wind (Funding Loan)),14331,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Diphda Solar II (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Diphda Solar II (Equity)),15600,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Diphda Solar II (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Diphda Solar II (Funding Loan)),15008,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Overhead (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Overhead (Funding Loan)),14330,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone Grove I (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone Grove I (Equity)),15669,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone Grove I (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone Grove I (Funding Loan)),13644,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone Grove II (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone Grove II (Equity)),15650,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone grove II (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Agatestone grove II (Funding Loan)),12586,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (RECYCLE - US LPs (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (RECYCLE - US LPs (Equity)),19182,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Firnwind Cravenhill (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Firnwind Cravenhill (Equity)),15608,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Firnwind Cravenhill (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Firnwind Cravenhill (Funding Loan)),14890,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Storage Portfolio II LLC (US Battery (Equity))),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Storage Portfolio II LLC (US Battery (Equity))),18403,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Foxglove (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Foxglove (Equity)),15605,USD,Equity,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Foxglove (Funding Loan)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Foxglove (Funding Loan)),12589,EUR,Funding loan,,,,,,,,
Nordvik Infrastructure V US Non-QFPF EUR SCSp,NI V US Non-QFPF EUR Blocker SCSp - USD,USD,NI V US Non-QFPF EUR Blocker SCSp (Thistlebank (Equity)),NI V US Non-QFPF EUR Blocker SCSp,USD,NI V US Non-QFPF EUR Blocker SCSp (Thistlebank (Equity)),15611,USD,Equity,,,,,,,,
